location,date,total_cases,new_cases
Democratic Republic of Congo,2021-05-04,29964,0
Denmark,2021-05-04,254545,0
Djibouti,2021-05-04,11121,0
Dominica,2021-05-04,174,0
Dominican Republic,2021-05-04,266861,0
East Timor,2021-05-04,2444,0
Ecuador,2021-05-04,384589,0
Egypt,2021-05-04,228584,0
El Salvador,2021-05-04,69198,0
Equatorial Guinea,2021-05-04,7694,0
Eritrea,2021-05-04,3671,0
Estonia,2021-05-04,122911,0
Eswatini,2021-05-04,18458,0
Ethiopia,2021-05-04,258062,0
Europe,2021-05-04,44454327,0
European Union (27),2021-05-04,30284405,0
Falkland Islands,2021-05-04,60,0
Faroe Islands,2021-05-04,667,0
Fiji,2021-05-04,119,0
Finland,2021-05-04,89664,0
France,2021-05-04,5060391,0
French Guiana,2021-05-04,19543,0
French Polynesia,2021-05-04,18758,0
Gabon,2021-05-04,23075,0
Gambia,2021-05-04,5901,0
Georgia,2021-05-04,312445,0
Germany,2021-05-04,3423711,0
Ghana,2021-05-04,92740,0
Gibraltar,2021-05-04,4283,0
Greece,2021-05-04,358761,0
Greenland,2021-05-04,31,0
Grenada,2021-05-04,161,0
Guadeloupe,2021-05-04,14634,0
Guam,2021-05-04,7763,0
Guatemala,2021-05-04,228477,0
Guernsey,2021-05-04,822,0
Guinea,2021-05-04,22304,0
Guinea-Bissau,2021-05-04,3736,0
Guyana,2021-05-04,13283,0
Haiti,2021-05-04,13170,0
High-income countries,2021-05-04,73927896,0
Honduras,2021-05-04,212333,0
Hungary,2021-05-04,782892,0
Iceland,2021-05-04,6470,0
India,2021-05-04,19557457,0
Indonesia,2021-05-04,1677274,0
Iran,2021-05-04,2516157,0
Iraq,2021-05-04,1070366,0
Ireland,2021-05-04,249948,0
Isle of Man,2021-05-04,1587,0
Israel,2021-05-04,838878,0
Italy,2021-05-04,4035617,0
Jamaica,2021-05-04,45777,0
Japan,2021-05-04,602862,0
Jersey,2021-05-04,3220,0
Jordan,2021-05-04,712077,0
Kazakhstan,2021-05-04,378570,0
Kenya,2021-05-04,160053,0
Kiribati,2021-05-04,0,0
Kosovo,2021-05-04,105332,0
Kuwait,2021-05-04,275270,0
Kyrgyzstan,2021-05-04,0,0
Laos,2021-05-04,880,0
Latvia,2021-05-04,119748,0
Lebanon,2021-05-04,527508,0
Lesotho,2021-05-04,10733,0
Liberia,2021-05-04,2117,0
Libya,2021-05-04,177508,0
Liechtenstein,2021-05-04,3035,0
Lithuania,2021-05-04,249950,0
Low-income countries,2021-05-04,728828,0
Lower-middle-income countries,2021-05-04,31264045,0
Luxembourg,2021-05-04,60924,0
Madagascar,2021-05-04,37630,0
Malawi,2021-05-04,34095,0
Malaysia,2021-05-04,415012,0
Maldives,2021-05-04,30745,0
Mali,2021-05-04,13896,0
Malta,2021-05-04,30486,0
Marshall Islands,2021-05-04,4,0
Martinique,2021-05-04,11139,0
Mauritania,2021-05-04,18429,0
Mauritius,2021-05-04,1241,0
Mayotte,2021-05-04,20094,0
Mexico,2021-05-04,2379407,0
Micronesia (country),2021-05-04,0,0
Moldova,2021-05-04,251160,0
Monaco,2021-05-04,2277,0
Mongolia,2021-05-04,39381,0
Montenegro,2021-05-04,95967,0
Montserrat,2021-05-04,20,0
Morocco,2021-05-04,511562,0
Mozambique,2021-05-04,69965,0
Myanmar,2021-05-04,142838,0
Namibia,2021-05-04,48999,0
Nauru,2021-05-04,0,0
Nepal,2021-05-04,336030,0
Netherlands,2021-05-04,1519985,0
New Caledonia,2021-05-04,124,0
New Zealand,2021-05-04,2267,0
Nicaragua,2021-05-04,5498,0
Niger,2021-05-04,5229,0
Nigeria,2021-05-04,165153,0
Niue,2021-05-04,0,0
North America,2021-05-04,37461057,0
North Korea,2021-05-04,0,0
North Macedonia,2021-05-04,152691,0
Northern Mariana Islands,2021-05-04,168,0
Norway,2021-05-04,113874,0
Oceania,2021-05-04,70779,0
Oman,2021-05-04,193253,0
Pakistan,2021-05-04,825519,0
Palau,2021-05-04,0,0
Palestine,2021-05-04,325967,0
Panama,2021-05-04,364576,0
Papua New Guinea,2021-05-04,11273,0
Paraguay,2021-05-04,279077,0
Peru,2021-05-04,1799445,0
Philippines,2021-05-04,1054970,0
Pitcairn,2021-05-04,0,0
Poland,2021-05-04,2804164,0
Portugal,2021-05-04,822696,0
Puerto Rico,2021-05-04,138102,0
Qatar,2021-05-04,206302,0
Reunion,2021-05-04,20381,0
Romania,2021-05-04,1056572,0
Russia,2021-05-04,4823255,0
Rwanda,2021-05-04,25225,0
Saint Barthelemy,2021-05-04,988,0
Saint Helena,2021-05-04,0,0
Saint Kitts and Nevis,2021-05-04,45,0
Saint Lucia,2021-05-04,4552,0
Saint Martin (French part),2021-05-04,1749,0
Saint Pierre and Miquelon,2021-05-04,25,0
Saint Vincent and the Grenadines,2021-05-04,1864,0
Samoa,2021-05-04,1,0
San Marino,2021-05-04,5109,0
Sao Tome and Principe,2021-05-04,2310,0
Saudi Arabia,2021-05-04,418411,0
Senegal,2021-05-04,40388,0
Serbia,2021-05-04,690931,0
Seychelles,2021-05-04,6069,0
Sierra Leone,2021-05-04,4057,0
Singapore,2021-05-04,61218,0
Sint Maarten (Dutch part),2021-05-04,2230,0
Slovakia,2021-05-04,383098,0
Slovenia,2021-05-04,242031,0
Solomon Islands,2021-05-04,20,0
Somalia,2021-05-04,13915,0
South Africa,2021-05-04,1582842,0
South America,2021-05-04,25050738,0
South Korea,2021-05-04,123720,0
South Sudan,2021-05-04,10598,0
Spain,2021-05-04,3571882,0
Sri Lanka,2021-05-04,111753,0
Sudan,2021-05-04,34461,0
Suriname,2021-05-04,10363,0
Sweden,2021-05-04,983480,0
Switzerland,2021-05-04,660613,0
Syria,2021-05-04,22818,0
Tajikistan,2021-05-04,13714,0
Tanzania,2021-05-04,509,0
Thailand,2021-05-04,68984,0
Togo,2021-05-04,12992,0
Tokelau,2021-05-04,0,0
Tonga,2021-05-04,0,0
Trinidad and Tobago,2021-05-04,10824,0
Tunisia,2021-05-04,310734,0
Turkey,2021-05-04,4849408,0
Turkmenistan,2021-05-04,0,0
Turks and Caicos Islands,2021-05-04,2390,0
Tuvalu,2021-05-04,0,0
Uganda,2021-05-04,41981,0
Ukraine,2021-05-04,2043657,0
United Arab Emirates,2021-05-04,521948,0
United Kingdom,2021-05-04,4501815,0
United States,2021-05-04,32049828,0
United States Virgin Islands,2021-05-04,3125,0
Upper-middle-income countries,2021-05-04,45572440,0
Uruguay,2021-05-04,198428,0
Uzbekistan,2021-05-04,10607,0
Vanuatu,2021-05-04,3,0
Vatican,2021-05-04,26,0
Venezuela,2021-05-04,197683,0
Vietnam,2021-05-04,2962,0
Wallis and Futuna,2021-05-04,453,0
World,2021-05-04,151566170,0
Yemen,2021-05-04,6329,0
Zambia,2021-05-04,91670,0
Zimbabwe,2021-05-04,38260,0
Afghanistan,2021-05-03,60122,0
Africa,2021-05-03,4617579,0
Albania,2021-05-03,131085,0
Algeria,2021-05-03,122311,0
American Samoa,2021-05-03,0,0
Andorra,2021-05-03,13232,0
Angola,2021-05-03,26815,0
Anguilla,2021-05-03,93,0
Antigua and Barbuda,2021-05-03,1229,0
Argentina,2021-05-03,3119183,0
Armenia,2021-05-03,216863,0
Aruba,2021-05-03,10608,0
Asia,2021-05-03,39911690,0
Australia,2021-05-03,29826,0
Austria,2021-05-03,610362,0
Azerbaijan,2021-05-03,320322,0
Bahamas,2021-05-03,10519,0
Bahrain,2021-05-03,177997,0
Bangladesh,2021-05-03,761943,0
Barbados,2021-05-03,3863,0
Belarus,2021-05-03,359982,0
Belgium,2021-05-03,990424,0
Belize,2021-05-03,12668,0
Benin,2021-05-03,7821,0
Bermuda,2021-05-03,2393,0
Bhutan,2021-05-03,1111,0
Bolivia,2021-05-03,305594,0
Bonaire Sint Eustatius and Saba,2021-05-03,1557,0
Bosnia and Herzegovina,2021-05-03,198832,0
Botswana,2021-05-03,50333,0
Brazil,2021-05-03,14659011,0
British Virgin Islands,2021-05-03,194,0
Brunei,2021-05-03,227,0
Bulgaria,2021-05-03,404846,0
Burkina Faso,2021-05-03,13324,0
Burundi,2021-05-03,4046,0
Cambodia,2021-05-03,15361,0
Cameroon,2021-05-03,74733,0
Canada,2021-05-03,1219418,0
Cape Verde,2021-05-03,24127,0
Cayman Islands,2021-05-03,543,0
Central African Republic,2021-05-03,9870,0
Chad,2021-05-03,4824,0
Chile,2021-05-03,1204755,0
China,2021-05-03,103667,0
Colombia,2021-05-03,2859724,0
Comoros,2021-05-03,3839,0
Congo,2021-05-03,11016,0
Cook Islands,2021-05-03,0,0
Costa Rica,2021-05-03,250991,0
Cote d'Ivoire,2021-05-03,46114,0
Croatia,2021-05-03,334229,0
Cuba,2021-05-03,107622,0
Curacao,2021-05-03,12181,0
Cyprus,2021-05-03,67449,0
Czechia,2021-05-03,1653639,0
Democratic Republic of Congo,2021-05-03,29964,0
Denmark,2021-05-03,254545,0
Djibouti,2021-05-03,11121,0
Dominica,2021-05-03,174,0
Dominican Republic,2021-05-03,266861,0
East Timor,2021-05-03,2444,0
Ecuador,2021-05-03,384589,0
Egypt,2021-05-03,228584,0
El Salvador,2021-05-03,69198,0
Equatorial Guinea,2021-05-03,7694,0
Eritrea,2021-05-03,3671,0
Estonia,2021-05-03,122911,0
Eswatini,2021-05-03,18458,0
Ethiopia,2021-05-03,258062,0
Europe,2021-05-03,44454327,0
European Union (27),2021-05-03,30284405,0
Falkland Islands,2021-05-03,60,0
Faroe Islands,2021-05-03,667,0
Fiji,2021-05-03,119,0
Finland,2021-05-03,89664,0
France,2021-05-03,5060391,0
French Guiana,2021-05-03,19543,0
French Polynesia,2021-05-03,18758,0
Gabon,2021-05-03,23075,0
Gambia,2021-05-03,5901,0
Georgia,2021-05-03,312445,0
Germany,2021-05-03,3423711,0
Ghana,2021-05-03,92740,0
Gibraltar,2021-05-03,4283,0
Greece,2021-05-03,358761,0
Greenland,2021-05-03,31,0
Grenada,2021-05-03,161,0
Guadeloupe,2021-05-03,14634,0
Guam,2021-05-03,7763,0
Guatemala,2021-05-03,228477,0
Guernsey,2021-05-03,822,0
Guinea,2021-05-03,22304,0
Guinea-Bissau,2021-05-03,3736,0
Guyana,2021-05-03,13283,0
Haiti,2021-05-03,13170,0
High-income countries,2021-05-03,73927896,0
Honduras,2021-05-03,212333,0
Hungary,2021-05-03,782892,0
Iceland,2021-05-03,6470,0
India,2021-05-03,19557457,0
Indonesia,2021-05-03,1677274,0
Iran,2021-05-03,2516157,0
Iraq,2021-05-03,1070366,0
Ireland,2021-05-03,249948,0
Isle of Man,2021-05-03,1587,0
Israel,2021-05-03,838878,0
Italy,2021-05-03,4035617,0
Jamaica,2021-05-03,45777,0
Japan,2021-05-03,602862,0
Jersey,2021-05-03,3220,0
Jordan,2021-05-03,712077,0
Kazakhstan,2021-05-03,378570,0
Kenya,2021-05-03,160053,0
Kiribati,2021-05-03,0,0
Kosovo,2021-05-03,105332,0
Kuwait,2021-05-03,275270,0
Kyrgyzstan,2021-05-03,0,0
Laos,2021-05-03,880,0
Latvia,2021-05-03,119748,0
Lebanon,2021-05-03,527508,0
Lesotho,2021-05-03,10733,0
Liberia,2021-05-03,2117,0
Libya,2021-05-03,177508,0
Liechtenstein,2021-05-03,3035,0
Lithuania,2021-05-03,249950,0
Low-income countries,2021-05-03,728828,0
Lower-middle-income countries,2021-05-03,31264045,0
Luxembourg,2021-05-03,60924,0
Madagascar,2021-05-03,37630,0
Malawi,2021-05-03,34095,0
Malaysia,2021-05-03,415012,0
Maldives,2021-05-03,30745,0
Mali,2021-05-03,13896,0
Malta,2021-05-03,30486,0
Marshall Islands,2021-05-03,4,0
Martinique,2021-05-03,11139,0
Mauritania,2021-05-03,18429,0
Mauritius,2021-05-03,1241,0
Mayotte,2021-05-03,20094,0
Mexico,2021-05-03,2379407,0
Micronesia (country),2021-05-03,0,0
Moldova,2021-05-03,251160,0
Monaco,2021-05-03,2277,0
Mongolia,2021-05-03,39381,0
Montenegro,2021-05-03,95967,0
Montserrat,2021-05-03,20,0
Morocco,2021-05-03,511562,0
Mozambique,2021-05-03,69965,0
Myanmar,2021-05-03,142838,0
Namibia,2021-05-03,48999,0
Nauru,2021-05-03,0,0
Nepal,2021-05-03,336030,0
Netherlands,2021-05-03,1519985,0
New Caledonia,2021-05-03,124,0
New Zealand,2021-05-03,2267,0
Nicaragua,2021-05-03,5498,0
Niger,2021-05-03,5229,0
Nigeria,2021-05-03,165153,0
Niue,2021-05-03,0,0
North America,2021-05-03,37461057,0
North Korea,2021-05-03,0,0
North Macedonia,2021-05-03,152691,0
Northern Mariana Islands,2021-05-03,168,0
Norway,2021-05-03,113874,0
Oceania,2021-05-03,70779,0
Oman,2021-05-03,193253,0
Pakistan,2021-05-03,825519,0
Palau,2021-05-03,0,0
Palestine,2021-05-03,325967,0
Panama,2021-05-03,364576,0
Papua New Guinea,2021-05-03,11273,0
Paraguay,2021-05-03,279077,0
Peru,2021-05-03,1799445,0
Philippines,2021-05-03,1054970,0
Pitcairn,2021-05-03,0,0
Poland,2021-05-03,2804164,0
Portugal,2021-05-03,822696,0
Puerto Rico,2021-05-03,138102,0
Qatar,2021-05-03,206302,0
Reunion,2021-05-03,20381,0
Romania,2021-05-03,1056572,0
Russia,2021-05-03,4823255,0
Rwanda,2021-05-03,25225,0
Saint Barthelemy,2021-05-03,988,0
Saint Helena,2021-05-03,0,0
Saint Kitts and Nevis,2021-05-03,45,0
Saint Lucia,2021-05-03,4552,0
Saint Martin (French part),2021-05-03,1749,0
Saint Pierre and Miquelon,2021-05-03,25,0
Saint Vincent and the Grenadines,2021-05-03,1864,0
Samoa,2021-05-03,1,0
San Marino,2021-05-03,5109,0
Sao Tome and Principe,2021-05-03,2310,0
Saudi Arabia,2021-05-03,418411,0
Senegal,2021-05-03,40388,0
Serbia,2021-05-03,690931,0
Seychelles,2021-05-03,6069,0
Sierra Leone,2021-05-03,4057,0
Singapore,2021-05-03,61218,0
Sint Maarten (Dutch part),2021-05-03,2230,0
Slovakia,2021-05-03,383098,0
Slovenia,2021-05-03,242031,0
Solomon Islands,2021-05-03,20,0
Somalia,2021-05-03,13915,0
South Africa,2021-05-03,1582842,0
South America,2021-05-03,25050738,0
South Korea,2021-05-03,123720,0
South Sudan,2021-05-03,10598,0
Spain,2021-05-03,3571882,0
Sri Lanka,2021-05-03,111753,0
Sudan,2021-05-03,34461,0
Suriname,2021-05-03,10363,0
Sweden,2021-05-03,983480,0
Switzerland,2021-05-03,660613,0
Syria,2021-05-03,22818,0
Tajikistan,2021-05-03,13714,0
Tanzania,2021-05-03,509,0
Thailand,2021-05-03,68984,0
Togo,2021-05-03,12992,0
Tokelau,2021-05-03,0,0
Tonga,2021-05-03,0,0
Trinidad and Tobago,2021-05-03,10824,0
Tunisia,2021-05-03,310734,0
Turkey,2021-05-03,4849408,0
Turkmenistan,2021-05-03,0,0
Turks and Caicos Islands,2021-05-03,2390,0
Tuvalu,2021-05-03,0,0
Uganda,2021-05-03,41981,0
Ukraine,2021-05-03,2043657,0
United Arab Emirates,2021-05-03,521948,0
United Kingdom,2021-05-03,4501815,0
United States,2021-05-03,32049828,0
United States Virgin Islands,2021-05-03,3125,0
Upper-middle-income countries,2021-05-03,45572440,0
Uruguay,2021-05-03,198428,0
Uzbekistan,2021-05-03,10607,0
Vanuatu,2021-05-03,3,0
Vatican,2021-05-03,26,0
Venezuela,2021-05-03,197683,0
Vietnam,2021-05-03,2962,0
Wallis and Futuna,2021-05-03,453,0
World,2021-05-03,151566170,0
Yemen,2021-05-03,6329,0
Zambia,2021-05-03,91670,0
Zimbabwe,2021-05-03,38260,0
Afghanistan,2021-05-02,60122,1279
Africa,2021-05-02,4617579,68339
Albania,2021-05-02,131085,815
Algeria,2021-05-02,122311,1575
American Samoa,2021-05-02,0,0
Andorra,2021-05-02,13232,208
Angola,2021-05-02,26815,1323
Anguilla,2021-05-02,93,35
Antigua and Barbuda,2021-05-02,1229,2
Argentina,2021-05-02,3119183,141493
Armenia,2021-05-02,216863,3575
Aruba,2021-05-02,10608,139
Asia,2021-05-02,39911690,3448271
Australia,2021-05-02,29826,160
Austria,2021-05-02,610362,13512
Azerbaijan,2021-05-02,320322,8857
Bahamas,2021-05-02,10519,469
Bahrain,2021-05-02,177997,7662
Bangladesh,2021-05-02,761943,16621
Barbados,2021-05-02,3863,43
Belarus,2021-05-02,359982,8308
Belgium,2021-05-02,990424,21346
Belize,2021-05-02,12668,69
Benin,2021-05-02,7821,101
Bermuda,2021-05-02,2393,78
Bhutan,2021-05-02,1111,89
Bolivia,2021-05-02,305594,9702
Bonaire Sint Eustatius and Saba,2021-05-02,1557,4
Bosnia and Herzegovina,2021-05-02,198832,3361
Botswana,2021-05-02,50333,1265
Brazil,2021-05-02,14659011,421933
British Virgin Islands,2021-05-02,194,0
Brunei,2021-05-02,227,4
Bulgaria,2021-05-02,404846,7746
Burkina Faso,2021-05-02,13324,61
Burundi,2021-05-02,4046,172
Cambodia,2021-05-02,15361,4806
Cameroon,2021-05-02,74733,4126
Canada,2021-05-02,1219418,54838
Cape Verde,2021-05-02,24127,2033
Cayman Islands,2021-05-02,543,9
Central African Republic,2021-05-02,9870,702
Chad,2021-05-02,4824,72
Chile,2021-05-02,1204755,41944
China,2021-05-02,103667,183
Colombia,2021-05-02,2859724,119180
Comoros,2021-05-02,3839,10
Congo,2021-05-02,11016,338
Cook Islands,2021-05-02,0,0
Costa Rica,2021-05-02,250991,14061
Cote d'Ivoire,2021-05-02,46114,294
Croatia,2021-05-02,334229,12857
Cuba,2021-05-02,107622,7304
Curacao,2021-05-02,12181,159
Cyprus,2021-05-02,67449,4903
Czechia,2021-05-02,1653639,15073
Democratic Republic of Congo,2021-05-02,29964,389
Denmark,2021-05-02,254545,5035
Djibouti,2021-05-02,11121,375
Dominica,2021-05-02,174,1
Dominican Republic,2021-05-02,266861,2917
East Timor,2021-05-02,2444,547
Ecuador,2021-05-02,384589,11835
Egypt,2021-05-02,228584,7014
El Salvador,2021-05-02,69198,880
Equatorial Guinea,2021-05-02,7694,135
Eritrea,2021-05-02,3671,66
Estonia,2021-05-02,122911,2402
Eswatini,2021-05-02,18458,18
Ethiopia,2021-05-02,258062,7107
Europe,2021-05-02,44454327,869623
European Union (27),2021-05-02,30284405,690591
Falkland Islands,2021-05-02,60,0
Faroe Islands,2021-05-02,667,1
Fiji,2021-05-02,119,28
Finland,2021-05-02,89664,1363
France,2021-05-02,5060391,142908
French Guiana,2021-05-02,19543,717
French Polynesia,2021-05-02,18758,24
Gabon,2021-05-02,23075,642
Gambia,2021-05-02,5901,44
Georgia,2021-05-02,312445,8694
Germany,2021-05-02,3423711,124684
Ghana,2021-05-02,92740,276
Gibraltar,2021-05-02,4283,0
Greece,2021-05-02,358761,14749
Greenland,2021-05-02,31,0
Grenada,2021-05-02,161,2
Guadeloupe,2021-05-02,14634,864
Guam,2021-05-02,7763,66
Guatemala,2021-05-02,228477,7170
Guernsey,2021-05-02,822,0
Guinea,2021-05-02,22304,351
Guinea-Bissau,2021-05-02,3736,10
Guyana,2021-05-02,13283,835
Haiti,2021-05-02,13170,76
High-income countries,2021-05-02,73927896,1269130
Honduras,2021-05-02,212333,6637
Hungary,2021-05-02,782892,13374
Iceland,2021-05-02,6470,54
India,2021-05-02,19557457,2597285
Indonesia,2021-05-02,1677274,36080
Iran,2021-05-02,2516157,139118
Iraq,2021-05-02,1070366,45078
Ireland,2021-05-02,249948,3127
Isle of Man,2021-05-02,1587,4
Israel,2021-05-02,838878,624
Italy,2021-05-02,4035617,86100
Jamaica,2021-05-02,45777,910
Japan,2021-05-02,602862,35999
Jersey,2021-05-02,3220,1
Jordan,2021-05-02,712077,11654
Kazakhstan,2021-05-02,378570,19736
Kenya,2021-05-02,160053,3735
Kiribati,2021-05-02,0,0
Kosovo,2021-05-02,105332,1560
Kuwait,2021-05-02,275270,9866
Kyrgyzstan,2021-05-02,0,0
Laos,2021-05-02,880,568
Latvia,2021-05-02,119748,4434
Lebanon,2021-05-02,527508,7893
Lesotho,2021-05-02,10733,5
Liberia,2021-05-02,2117,10
Libya,2021-05-02,177508,2756
Liechtenstein,2021-05-02,3035,62
Lithuania,2021-05-02,249950,8357
Low-income countries,2021-05-02,728828,16005
Lower-middle-income countries,2021-05-02,31264045,3039106
Luxembourg,2021-05-02,60924,1137
Madagascar,2021-05-02,37630,1884
Malawi,2021-05-02,34095,84
Malaysia,2021-05-02,415012,22070
Maldives,2021-05-02,30745,2871
Mali,2021-05-02,13896,336
Malta,2021-05-02,30486,166
Marshall Islands,2021-05-02,4,0
Martinique,2021-05-02,11139,648
Mauritania,2021-05-02,18429,237
Mauritius,2021-05-02,1241,35
Mayotte,2021-05-02,20094,198
Mexico,2021-05-02,2379407,19142
Micronesia (country),2021-05-02,0,0
Moldova,2021-05-02,251160,2262
Monaco,2021-05-02,2277,32
Mongolia,2021-05-02,39381,8042
Montenegro,2021-05-02,95967,938
Montserrat,2021-05-02,20,0
Morocco,2021-05-02,511562,2525
Mozambique,2021-05-02,69965,322
Myanmar,2021-05-02,142838,116
Namibia,2021-05-02,48999,1223
Nauru,2021-05-02,0,0
Nepal,2021-05-02,336030,35911
Netherlands,2021-05-02,1519985,51258
New Caledonia,2021-05-02,124,0
New Zealand,2021-05-02,2267,21
Nicaragua,2021-05-02,5498,48
Niger,2021-05-02,5229,71
Nigeria,2021-05-02,165153,469
Niue,2021-05-02,0,0
North America,2021-05-02,37461057,462067
North Korea,2021-05-02,0,0
North Macedonia,2021-05-02,152691,2075
Northern Mariana Islands,2021-05-02,168,4
Norway,2021-05-02,113874,2825
Oceania,2021-05-02,70779,745
Oman,2021-05-02,193253,7975
Pakistan,2021-05-02,825519,35503
Palau,2021-05-02,0,0
Palestine,2021-05-02,325967,6867
Panama,2021-05-02,364576,2218
Papua New Guinea,2021-05-02,11273,438
Paraguay,2021-05-02,279077,15943
Peru,2021-05-02,1799445,53790
Philippines,2021-05-02,1054970,57471
Pitcairn,2021-05-02,0,0
Poland,2021-05-02,2804164,44359
Portugal,2021-05-02,822696,3760
Puerto Rico,2021-05-02,138102,3366
Qatar,2021-05-02,206302,4806
Reunion,2021-05-02,20381,1038
Romania,2021-05-02,1056572,11850
Russia,2021-05-02,4823255,60686
Rwanda,2021-05-02,25225,690
Saint Barthelemy,2021-05-02,988,12
Saint Helena,2021-05-02,0,0
Saint Kitts and Nevis,2021-05-02,45,1
Saint Lucia,2021-05-02,4552,89
Saint Martin (French part),2021-05-02,1749,21
Saint Pierre and Miquelon,2021-05-02,25,0
Saint Vincent and the Grenadines,2021-05-02,1864,34
Samoa,2021-05-02,1,0
San Marino,2021-05-02,5109,12
Sao Tome and Principe,2021-05-02,2310,13
Saudi Arabia,2021-05-02,418411,7148
Senegal,2021-05-02,40388,306
Serbia,2021-05-02,690931,12959
Seychelles,2021-05-02,6069,1053
Sierra Leone,2021-05-02,4057,13
Singapore,2021-05-02,61218,212
Sint Maarten (Dutch part),2021-05-02,2230,18
Slovakia,2021-05-02,383098,3187
Slovenia,2021-05-02,242031,4680
Solomon Islands,2021-05-02,20,0
Somalia,2021-05-02,13915,456
South Africa,2021-05-02,1582842,8472
South America,2021-05-02,25050738,844996
South Korea,2021-05-02,123720,4342
South Sudan,2021-05-02,10598,65
Spain,2021-05-02,3571882,52880
Sri Lanka,2021-05-02,111753,10374
Sudan,2021-05-02,34461,664
Suriname,2021-05-02,10363,431
Sweden,2021-05-02,983480,35344
Switzerland,2021-05-02,660613,12223
Syria,2021-05-02,22818,819
Tajikistan,2021-05-02,13714,0
Tanzania,2021-05-02,509,0
Thailand,2021-05-02,68984,13524
Togo,2021-05-02,12992,205
Tokelau,2021-05-02,0,0
Tonga,2021-05-02,0,0
Trinidad and Tobago,2021-05-02,10824,1337
Tunisia,2021-05-02,310734,12162
Turkey,2021-05-02,4849408,257992
Turkmenistan,2021-05-02,0,0
Turks and Caicos Islands,2021-05-02,2390,14
Tuvalu,2021-05-02,0,0
Uganda,2021-05-02,41981,264
Ukraine,2021-05-02,2043657,55605
United Arab Emirates,2021-05-02,521948,13023
United Kingdom,2021-05-02,4501815,15041
United States,2021-05-02,32049828,338407
United States Virgin Islands,2021-05-02,3125,45
Upper-middle-income countries,2021-05-02,45572440,1366477
Uruguay,2021-05-02,198428,18891
Uzbekistan,2021-05-02,10607,2651
Vanuatu,2021-05-02,3,0
Vatican,2021-05-02,26,0
Venezuela,2021-05-02,197683,8302
Vietnam,2021-05-02,2962,116
Wallis and Futuna,2021-05-02,453,4
World,2021-05-02,151566170,5694041
Yemen,2021-05-02,6329,220
Zambia,2021-05-02,91670,353
Zimbabwe,2021-05-02,38260,196
Afghanistan,2021-05-01,58843,0
Africa,2021-05-01,4549240,0
Albania,2021-05-01,130270,0
Algeria,2021-05-01,120736,0
American Samoa,2021-05-01,0,0
Andorra,2021-05-01,13024,0
Angola,2021-05-01,25492,0
Anguilla,2021-05-01,58,0
Antigua and Barbuda,2021-05-01,1227,0
Argentina,2021-05-01,2977690,0
Armenia,2021-05-01,213288,0
Aruba,2021-05-01,10469,0
Asia,2021-05-01,36463419,0
Australia,2021-05-01,29666,0
Austria,2021-05-01,596850,0
Azerbaijan,2021-05-01,311465,0
Bahamas,2021-05-01,10050,0
Bahrain,2021-05-01,170335,0
Bangladesh,2021-05-01,745322,0
Barbados,2021-05-01,3820,0
Belarus,2021-05-01,351674,0
Belgium,2021-05-01,969078,0
Belize,2021-05-01,12599,0
Benin,2021-05-01,7720,0
Bermuda,2021-05-01,2315,0
Bhutan,2021-05-01,1022,0
Bolivia,2021-05-01,295892,0
Bonaire Sint Eustatius and Saba,2021-05-01,1553,0
Bosnia and Herzegovina,2021-05-01,195471,0
Botswana,2021-05-01,49068,0
Brazil,2021-05-01,14237078,0
British Virgin Islands,2021-05-01,194,0
Brunei,2021-05-01,223,0
Bulgaria,2021-05-01,397100,0
Burkina Faso,2021-05-01,13263,0
Burundi,2021-05-01,3874,0
Cambodia,2021-05-01,10555,0
Cameroon,2021-05-01,70607,0
Canada,2021-05-01,1164580,0
Cape Verde,2021-05-01,22094,0
Cayman Islands,2021-05-01,534,0
Central African Republic,2021-05-01,9168,0
Chad,2021-05-01,4752,0
Chile,2021-05-01,1162811,0
China,2021-05-01,103484,0
Colombia,2021-05-01,2740544,0
Comoros,2021-05-01,3829,0
Congo,2021-05-01,10678,0
Cook Islands,2021-05-01,0,0
Costa Rica,2021-05-01,236930,0
Cote d'Ivoire,2021-05-01,45820,0
